gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
177058, , , ,4/30/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177058, , , ,5/31/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177058, , , ,6/30/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177058, , , ,7/31/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177058, , , ,8/31/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177058, , , ,9/30/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177058, , , ,10/31/2013,Herzliya,SuperCom Ltd,4520,452030,45,45203010,B,ISR,541512,7373, , , , ,SUPERCOM LTD,SPCB
177127, , , ,1/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,2/28/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,3/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,4/30/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,5/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,6/30/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,7/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,8/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,9/30/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,10/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,11/30/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,12/31/2010,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,1/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,2/28/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,3/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,4/30/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,5/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,6/30/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,7/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,8/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,9/30/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,10/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,11/30/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,12/31/2011,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,1/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,2/29/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,3/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,4/30/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,5/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,6/30/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,7/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,8/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,9/30/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,10/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,11/30/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,12/31/2012,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,1/31/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,2/28/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,3/31/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,4/30/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,5/31/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,6/30/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,7/31/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,8/31/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,9/30/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177127, , , ,10/31/2013,Sunnyvale,ShoreTel Inc,4520,452010,45,45201020,D,USA,334210,3661, , , ,CA,SHORETEL INC,SHOR
177222, , , ,1/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,2/28/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,3/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,4/30/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,5/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,6/30/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,7/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,8/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,9/30/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,10/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,11/30/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,12/31/2010,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,1/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,2/28/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,3/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,4/30/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,5/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,6/30/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,7/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,8/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,9/30/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,10/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,11/30/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,12/31/2011,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,1/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,2/29/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,3/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,4/30/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,5/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,6/30/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,7/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,8/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,9/30/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,10/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,11/30/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,12/31/2012,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,1/31/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,2/28/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,3/31/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,4/30/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,5/31/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,6/30/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,7/31/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,8/31/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,9/30/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177222, , , ,10/31/2013,Ottawa,DragonWave Inc,4520,452010,45,45201020,D,CAN,334220,3663, , , ,ON,DRAGONWAVE INC,DRWI
177257, , , ,1/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,2/28/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,3/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,4/30/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,5/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,6/30/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,7/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,8/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,9/30/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,10/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,11/30/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,12/31/2010,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,1/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,2/28/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,3/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,4/30/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,5/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,6/30/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,7/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,8/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,9/30/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,10/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,11/30/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,12/31/2011,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,1/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,2/29/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,3/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,4/30/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,5/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,6/30/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,7/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,8/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,9/30/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,10/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,11/30/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,12/31/2012,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,1/31/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,2/28/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,3/31/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,4/30/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,5/31/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,6/30/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,7/31/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,8/31/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,9/30/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177257, , , ,10/31/2013,Sunnyvale,Infinera Corp,4520,452010,45,45201020,D,USA,334118,3576, , , ,CA,INFINERA CORP,INFN
177267,BBB-, ,A-3,1/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,2/28/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,3/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,4/30/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,5/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,6/30/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,7/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB-, ,A-3,8/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,9/30/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,10/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,11/30/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,12/31/2010,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,1/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,2/28/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,3/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,4/30/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,5/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,6/30/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,7/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,8/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,9/30/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,10/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,11/30/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,12/31/2011,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,1/31/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,2/29/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,3/31/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,4/30/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,5/31/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,6/30/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,7/31/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,8/31/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
177267,BBB, ,A-2,9/30/2012,Schaffhausen,TE Connectivity Ltd,4520,452030,45,45203020,D,CHE,334417,3678, , , , ,TE CONNECTIVITY LTD,TEL
