"","acc.loss","price.trend","company.rating","eps","log.shares","cap.reserve","cash","log.common.stocks","other.finance","finance.cash.flow","other.funds","inventory.diff","investing.other","options.granted","risk.free.rate","assumed.volatility","sale.investments","log.long.tax","net.tax.liability","settlement.pct","market.valuation","was.litigated"
"988",0.743,0.53,3,0.47276,15.4332546781443,0.551583616238158,-0.914,-0.162518929497775,0,-2.294,-0.002,0.277,-0.033,0,0,0,-0.46,-2.30258509299405,0.502,0,32082043.12,FALSE
"989",14.399,13.55,3,0.509761904761905,17.1998745901347,5.32349766507834,-5.5,-1.13943428318836,-0.36,-26.549,4.464,-21.203,0,0.317,2.52,47.23,0.049,2.56225341899063,20.604,0,725607216.220238,FALSE
"990",10.446,-16.25,3,1.70007936507937,17.1647547227203,5.38401788473757,16.784,-1.12701176318981,0,-4.735,6.203,-27.529,0,0.34,2.01,46.12,0.135,2.62546537609579,22.564,0,896113439.391534,FALSE
"991",-4.236,-6.69,3,1.6484,17.1652911288391,5.40869079652934,-28.677,-1.1239300966524,0,-9.451,4.508,-18.172,0,0.357,1.22,46.11,0.151,2.6440448711263,25.21,0,624097608.949333,FALSE
"992",11.533,1.39,3,1.23480158730159,17.1544387287806,5.4298893407655,34.998,-1.11779510808488,-4.262,-9.428,4.87,10.068,0,0.371,0.98,49.64,0.398,2.60609130079271,26.573,0,715997979.365079,FALSE
"993",5.132,1.39,2,-0.793412698412698,16.9970963380723,0,28.406,5.58704264467152,-0.469,-39.17,7.586,-5.098,-3.758,0.385,1.34,71,-0.483,2.77912978278316,16.556,0,219654440,FALSE
"994",1.72,-3.4,2,0.00253968253968254,17.0647189648402,0,-81.308,5.70785749380934,-0.923,-8.072,10.492,-11.47,-0.5,0.752,0.91,70,-1.938,2.51495077113638,18.141,0,186917910.687831,FALSE
"995",1.404,-3.05,2,-0.5032,17.1507337929159,0,-14.588,5.71611939428333,-0.213,-9.022,33.975,4.52,-0.068,0.754,0.65,71,0.302,2.42134542871489,16.537,0,136023331.186667,FALSE
"996",0.856,-1.61,2,-1.62095238095238,17.1712951213539,0,-7.7,5.73453797157619,-0.921,-2.034,11.798,0.157,0,1.746,1.33,57,-2.303,1.02460687535761,3.807,0,110037675.092593,FALSE
"997",0.059,12.75,3,0.196686507936508,18.2254697117246,6.25004666828001,97.977,-4.19970507787993,-22.24,67.349,43.263,-4.414,0,3.885,1.65,57,0,3.58004067407979,56.607,0,2818769186.9289,FALSE
"998",-3.973,-12.37,3,0.329206349206349,18.8462366420044,6.44873906639251,49.75,-4.13516655674236,-47.648,23.815,39.061,3.743,0,2.441,1.25,64.5,0,4.03967716087979,73.387,0,4820123779.52381,FALSE
"999",-1.268,-4.22,3,0.42784,18.867161952541,6.63036803249372,65.033,-4.13516655674236,-27.309,477.407,65.411,-6.238,0,2.499,0.65,64,0,1.88053318128148,-92.139,0,3252779760.165,FALSE
"1000",0.416,-1.321,3,0.206666666666667,18.9097742845044,6.55523170616588,-72.487,-4.13516655674236,-15.065,-187.512,96.161,-0.85,0,2.184,0.95,58,0,-1.74869997976761,-41.252,0,2600234111.00198,FALSE
"1001",0,-1.3,3,0.158492063492063,16.4160141401638,3.19474705328961,-2.61,2.09248115518764,0,2.107,0.549,-5.59,-1.149,0.155,2.54,80.15,0,1.74693642561973,7.802,0,34403819.9289352,FALSE
"1002",0,-0.8,3,-0.0926190476190476,16.4190382225999,3.20152618653309,-2.357,2.09322116508821,0,-2,0.32,-0.354,0,0.03,0.9,86.4,0,1.57111279811243,8.17,0,17981311.6534392,FALSE
"1003",0,0.37,3,0.01708,16.421139327474,3.20290903134612,3.888,2.09519185177107,0,0.023,0.089,-1.264,-0.364,0.025,0.4,72.3,0,1.12428003541669,7.407,0,21682081.9058667,FALSE
"1004",0,1.71,3,0.152420634920635,16.4225324097964,3.20566899738092,1.364,2.09838595768077,0,0.052,0.215,1.642,-0.34,0.09,1.05,72.3,0,1.1543623037726,6.908,0,37679945.2199074,FALSE
"1005",54.217,-1.72,3,0.126587301587302,18.1892449704896,8.70469696397163,-306.339,-0.226900600191922,-10.808,-162.613,23.365,-60.129,0,1.414,2.2,81.6,-18.036,3.15076827565352,14.565,0,1069097944.44444,FALSE
"1006",70.738,-5.72,3,1.19769841269841,18.2034637427201,8.70846457872978,47.476,-0.214431610712188,12.857,-88.954,33.9,-46.803,0,1.875,1.6,84.8,-3.33,2.4208124743587,16.702,0,851699377.645503,FALSE
"1007",63.479,0.0899999999999999,3,0.74836,18.2159279413497,8.71185891122946,-230.67,-0.202116184122134,2.413,-366.813,41.163,63.365,0,1.775,0.85,85.8,-1.78,5.03013068465758,172.574,0,769285095.74,FALSE
"1008",84.301,7.18,3,2.14464285714286,18.2350951994748,8.71663961048506,-6.743,-0.17197526473981,5.76,-279.259,36.869,44.334,0,0.975,0.7,86,-23.559,5.06246211280106,181.155,0,1167433286.66667,FALSE
"1009",188.982,5.77,3,2.50126984126984,17.4354457150918,8.10512784960775,118.484,-2.39689577246529,0,-46.973,-134.878,22.581,103.444,1.258,2.31,31.87,0,-2.30258509299405,-139.961,0,753298812.44709,FALSE
"1010",165.771,-6.31,2,1.86170634920635,17.462352414594,8.11978583227824,472.221,-2.37515578582888,-54.97,1913.547,32.503,21.488,-4.801,2.655,1.825,36.8,0,-2.30258509299405,-349.899,0,1140053305.15873,FALSE
"1011",18.752,7.98,2,1.39816,17.4868268792413,8.12995476356945,117.579,-2.37515578582888,-0.993,-43.976,-117.188,-16.109,-116.262,0.771,1.075,40.74,0,-2.30258509299405,-348.64,0,1145045113.06667,FALSE
"1012",-14.655,13.34,2,1.19742063492063,17.5323013067452,8.16109094060035,-97.495,-2.3434070875143,-0.826,18.326,73.87,16.529,-2.581,1.19,1.27,39.89,-38.341,-2.30258509299405,-417.24,0,1724706524.31548,FALSE
"1013",0,-0.57,2,-1.90313492063492,15.1490391543437,4.05475444751513,-0.769,-5.52146091786225,0,0.013,0.946,0.182,0,0.859,3.03,90,0,-2.30258509299405,-0.016,0,10189441.9638228,FALSE
"1014",0,0.19,2,1.61166666666667,15.2577078604039,4.0997466115111,0.496,-5.29831736654804,0.711,1.858,1.773,0.238,0,0.305,3.3,60,0,-2.30258509299405,-0.047,0,9080322.15757275,FALSE
"1015",0,-1.14,2,-0.60568,15.3947020237836,4.1103163317318,-0.567,-5.29831736654804,0,0.576,0.598,0.52,0,0.41,1.77,70,0,-2.30258509299405,-0.079,0,8249867.14553333,FALSE
"1016",0,-0.54,2,-0.453571428571429,15.3975381204842,4.11498017582217,0.216,-5.29831736654804,0,0.469,0.279,-0.164,0,0.242,2.01,90,0,-2.30258509299405,-0.111,0,6356684.44444444,FALSE
"1017",0.615,1.2,3,-1.36579365079365,17.1632648841943,7.47279632356262,-243.28,-3.57555076880693,0,-284.087,5.271,3.734,0,0.033,2.2,39.2,0.024,-2.30258509299405,0.154,0,643427796.130952,FALSE
"1018",-0.438,-2.96,3,-0.486349206349206,17.1701976745109,7.36715538909368,-43.651,-3.54045944899566,0,-179.146,3.902,-1.733,0,1.074,2.4,44.5,0,-2.30258509299405,0.076,0,595355805,FALSE
"1019",-0.273,-17.18,3,-0.39156,17.1775910184199,7.3710848109058,75.889,-3.54045944899566,0,2.444,5.145,2.284,0,0.018,1.3,46.9,0,-2.30258509299405,0.217,0,370544707.560733,FALSE
"1020",0,-1.81,3,-0.678055555555556,17.1787291216686,0,0,-Inf,0,0,0,0,0,0,0,0,0,-2.30258509299405,0,0,22077160.1166667,FALSE
"1021",0,-1.31,2,-0.575873015873016,16.9942582612833,5.51544284553668,-4.296,-3.57555076880693,0,5.464,1.348,0.054,0,0.225,1.84,116,0,-2.30258509299405,0,0,53457079.5568783,FALSE
"1022",0,-0.3,2,-0.499246031746032,17.2980945545967,5.56894356093174,0.096,-3.41124771751566,0,12.099,3.124,-0.096,0,0.634,1.5,111,-0.269,-2.30258509299405,0,0,68179064.8015873,FALSE
"1023",0,-1.143,2,-0.38696,17.5041854911652,5.60648198215964,-2.531,-2.99573227355399,0,9.191,1.337,1.289,0,0.217,0.6,100,-0.092,-2.30258509299405,0,0,26682542.304,FALSE
"1024",0,1.8745,2,-2.27861111111111,16.5680124756286,5.63981623417926,3.825,-4.42284862919414,0,12.844,2.136,-0.025,0,1.053,1.04,99.4,0.239,-2.30258509299405,0,0,34592259.77209,FALSE
"1025",0,-0.001,0,-0.025,20.1526088678869,5.53291111345475,-0.255,-2.78062089393705,-1.147,4.175,11.729,-0.411,0,10.9,0.36,95,0.229,-2.30258509299405,0,0,23665824.9225,FALSE
"1026",0,19.225,0,-5.4918253968254,18.9199768238979,5.67123173436182,2.924,-6.90775527898214,0.018,2.518,16.596,0.187,0,0.144,0.18,108,0.09,-2.30258509299405,0,0,2239996627.31481,FALSE
"1027",-11.734,3.64,3,1.80170634920635,17.1010558164862,0,-93.059,4.71806127556405,0,1.322,16.692,-133.492,0,0.157,2.89,46.27,0,-2.30258509299405,18.463,0,741355860.284392,FALSE
"1028",3.629,-0.210000000000001,3,2.54607142857143,17.111961139193,0,-5.858,4.81711526784812,0,33.657,12.162,-79.654,0,0.165,2.56,42.92,0,-2.30258509299405,21.282,0,951703895.978836,FALSE
"1029",-21.691,-5.79,3,2.74388,17.1303927566012,0,0.426,4.93847311995683,-3.36,-42.292,12.374,-27.043,0,0.086,1.42,41.33,0,-2.30258509299405,21.497,0,887836641.4,FALSE
"1030",-22.972,13.37,3,2.05515873015873,17.14504967105,0,118.991,5.00944124817374,-4.777,-4.978,65.717,86.821,0,0.206,0.64,42.9,0,-2.30258509299405,41.087,0,940739211.805556,FALSE
"1031",-3.668,1.17,2,-0.0486904761904762,15.4330898424823,4.2478807675843,3.875,-2.68824757380603,0,-2.917,1.017,-8.614,0,0,0,0,0,-2.30258509299405,0.313,0,13408722.2222222,FALSE
"1032",-3.171,-1.4,2,0.576865079365079,15.4087513354958,4.2577098001665,-2.694,-2.65926003693278,0,14.851,0.719,-14.72,0,0,0,0,0,-2.30258509299405,0.443,0,20581425.5,FALSE
"1033",-3.187,-0.36,2,0.60268,15.4229424597036,4.26286295887236,-0.041,-2.65926003693278,0,-1.647,-0.51,6.412,0,0,0,0,0,-2.30258509299405,0.632,0,13165022.6508333,FALSE
"1034",-4.16,-1.5336,2,-1.72017021276596,15.4556749442919,4.25451991435314,-1.105,-2.64507540194082,0,-8.254,0.694,20.142,0,0.24,0,0,0.87,-2.30258509299405,0.638,0,10132089.0485106,FALSE
"1035",0.573,1.54,2,-1.26412698412698,17.2492435058586,6.15346221577293,10.525,-3.47376807449699,0,-8.364,9.515,17.219,0.594,0.228,1.4,61.5,0.086,2.17167882314625,2.072,0,473843673.472222,FALSE
"1036",-1.48,-3.41,2,-0.59688,17.2840506503467,6.18303693273486,-35.017,-3.41124771751566,-1.126,19.059,11.346,-44.587,-2.239,1.221,1,69.7,0,2.74328863652823,0.28,0,281762341.575,FALSE
"1037",-2.151,-1.13,2,-0.412857142857143,17.3297393160023,6.23459110160653,70.33,-3.35240721749272,-2.08,-2.547,1.026,54.263,2.287,0.154,0.7,66.1,0,1.76883196458435,0.753,0,487377076.899802,FALSE
"1038",0,0.49,3,0.438452380952381,15.1565460126786,2.98310285715385,0.086,-3.24419363285249,0,5.191,0.017,-7.616,0,0,0,0,0.009,-2.30258509299405,-1.299,0,21991552.6333333,FALSE
"1039",0,-3.96,3,0.678174603174603,15.1614901950207,2.99031764085249,0.531,-3.24419363285249,0,-6.97,0.052,7.147,0,0,0,0,0.053,-2.30258509299405,-1.637,0,18805697.1554233,FALSE
"1040",0,0.3901,3,0.2588,15.1789159539434,3.01362130638973,-0.061,-3.2188758248682,0,2.193,0.26,-5.616,0,0.115,0.72,75,-0.02,-2.30258509299405,-1.316,0,15276341.3090333,FALSE
"1041",0.191,2.5,0,-0.272420634920635,17.6255717629079,5.40468437552149,-5.393,-3.10109278921182,-0.125,3.169,10.597,1.851,-1.403,0.98,2.37,57.5,0.34,-1.8773173575897,0.053,0,264108606.259921,FALSE
"1042",0.04,-1.2,0,-0.271944444444444,17.6641952529307,5.48486332132843,21.269,-3.05760767727208,-0.522,7.393,11.789,-8.701,-0.77,2.526,1.78,57,0.097,-1.82635091399767,0.061,0,363678416.382275,FALSE
"1043",0.002,-2.29,3,-0.31516,17.8122564771798,5.73846727506805,-52.575,-2.84731226843572,-0.996,22.915,13.222,-1.071,-0.55,1.92,0.97,65.5,0.027,-2.30258509299405,0.079,0,257138147.7,FALSE
"1044",-0.002,4.99,3,-0.4275,17.896135174073,5.77517557440038,6.655,-2.83021783507642,-0.892,8.707,11.81,1.557,-2.321,1.867,0.79,68.5,0.095,-2.30258509299405,0.07,0,314603905.453042,FALSE
"1045",2.73,-0.71,3,0.514126984126984,17.1405220265723,3.00171434523154,-3.822,-3.54045944899566,0,29.715,0.413,-2.524,0,0.564,1.4,102,0,-2.30258509299405,0,0,75451980.8068783,FALSE
"1046",6.916,-2.3373,3,0.610634920634921,17.2697342684789,3.42972004859536,3.219,-3.41124771751566,0,46.972,0.342,-27.216,0,0.098,2.5,175,0.018,-2.30258509299405,0,0,39799703.999537,FALSE
"1047",0,8.57,0,0.531269841269841,15.7313582462173,3.5451245504688,-0.596,-3.91202300542815,0,0.259,1.538,-4.243,0,0.137,3,82.64,0,-1.14256417619729,0.269,0,82361363.5331018,FALSE
"1048",0,-1.8356,0,0.835,15.7443472094017,3.56232367522584,4.826,-3.91202300542815,0,0.164,1.619,-3.801,0,0,0,0,0,-1.44816976483798,0.183,0,125503994.158333,FALSE
"1049",-0.204,-0.850000000000001,2,0.630873015873016,17.4155360294421,4.60829529773559,2.349,-3.29683736633791,-0.027,16.325,13.669,-48.154,1.48,1.581,2.08,53.445,0.063,1.59432427462405,14.581,0,466441129.513889,FALSE
"1050",-0.204,1.605,2,0.99218253968254,17.4798027064429,4.80935107713494,-2.701,-3.19418321227783,-8.617,13.589,16.131,-60.48,-9.318,2.173,1.57,55.76,0.035,1.06194830429652,13.06,0,587378925,FALSE
"1051",-0.076,-6.67,2,0.83228,17.5360586259361,4.96817306623958,10.883,-3.17008566069877,-1.491,13.817,17.001,-92.467,2.836,2.381,1.08,49.67,0,1.26947960652806,16.091,0,566047053.7108,FALSE
"1052",-0.069,4.78,2,0.527896825396825,17.5610566714289,5.06049789886865,12.212,-3.14655516328857,-1.476,3.762,20.997,12.704,-0.412,1.952,0.76,51.52,0,1.99809590222588,23.061,0,532220566.72619,FALSE
"1053",-0.227,-0.628,2,-0.781825396825397,14.8784956689892,0,-0.785,2.29696935420841,0,0.002,0.203,-0.484,0.004,0.17,3.8,62.4,0.002,-2.30258509299405,0,0,9592823.75,FALSE
"1054",-0.313,-0.7,2,-0.161428571428571,14.8787451101464,0,0.016,2.33010297903079,0,0.137,0.198,0.159,0.002,0,0,0,-0.018,-2.30258509299405,0,0,10436375.937037,FALSE
"1055",-0.332,-0.36,2,0.01512,14.9051978033256,0,-0.868,2.33891702224144,0,0,0.09,-1.084,0,0.025,2.5,63.8,0,-2.30258509299405,0,0,9960702.4,FALSE
"1056",-0.263,-0.3615,2,-0.100912698412698,14.9111183376121,0,0,2.34545299322122,0,0,0,0,0,0,0,0,0,-2.30258509299405,0,0,8217622.95,FALSE
"1057",11.658,-0.32,3,0.447579365079365,17.9508025036705,4.77172645445364,-32.184,-4.60517018598809,0,-23.349,6.111,-48.358,-0.63,3.323,1.49,78,0.899,-0.356674943938732,1.842,0,385933805.472884,FALSE
"1058",-8.737,-2.55,2,0.36564,17.5582742271302,3.72040234568609,45.848,6.54118871675233,0.48,-3.32,45.84,43.796,-0.201,1.171,0.69,63.41,0.088,3.10999801968233,32.139,0,88474547.8666667,FALSE
"1059",-1.464,0.48,3,-0.206468253968254,17.5392604262656,3.77821728946613,-83.237,6.54374060788287,-4.265,-180.566,10.731,-18.634,0,1.129,0.7,61.51,-4.147,1.92978076712543,33.833,0,78489802.1031746,FALSE
"1060",0,1.97,2,0.276349206349206,16.476217325655,5.54799768261678,-0.656,1.77546069625855,-0.1,-13.454,1.209,-5.387,0,0,0,0,0,1.23051735954805,3.323,0,42692672.526455,FALSE
"1061",0,-0.57,2,0.587857142857143,16.553499619554,5.55134199826369,1.702,1.72828704627248,-1.021,3.614,0.856,-3.248,0,0.922,0.67,92.6,0,1.19392246847243,3.2,0,37776858.4285714,FALSE
"1062",0,-0.4212,2,0.27112,16.5812891437755,5.57376490133147,-0.432,-0.944175935363691,-0.795,-4.022,-0.509,-2.158,0,0.35,0.5,83,0,1.25219137659641,5.635,0,48864490.4592,FALSE
"1063",0,-0.2,2,0.215277777777778,16.60977291906,5.57493343601588,1.092,-0.941608539858445,-0.171,0.349,1.934,18.03,0,0.235,0.4,69.1,-0.101,-0.0855578883616467,2.304,0,35903248.5893518,FALSE
"1064",260.228,24.44,3,2.97527777777778,19.2575625897324,8.45733829828266,-271.215,-1.43969513784701,-104.8,985.169,44.938,84.314,18.24,3.016,1.53,50,0,5.00787147827352,216.621,0,8915264281.11773,FALSE
"1065",332.701,3.84,3,5.38007936507937,19.2877276420979,8.50401980208585,338.347,-1.41469383564159,0.336,-47.109,73.961,-158.534,-100,3.366,1.49,43,0,5.29394281212202,254.981,0,10870761591.9676,FALSE
"1066",165.121,-2.38,3,3.28156,19.3049816955508,8.52263257113153,-172.026,-1.42295834549148,2.675,-125.089,55.094,-71.26,-4,2.336,0.6,43,0,5.12882121154783,233.727,0,10114742213.7333,FALSE
"1067",-76.459,20.55,3,2.54404761904762,19.2912364399962,8.5251647340756,-9.224,-1.49165487677772,-1041.998,-956.361,149.494,23.31,-8.377,1.325,0.74,37,0,4.90356220170457,269.241,0,14049106323.75,FALSE
"1068",0,-0.0349,2,-0.0102380952380952,18.0641849222923,0,0,2.67283744534647,0,0.262,0.233,-0.172,0,1,1.07,306.11,0,-2.30258509299405,0,0,2713569.3505291,FALSE
"1069",0,0.0188,0,-0.00412698412698413,18.2676965594308,0,0,2.70297065535891,0.052,0.499,0.257,0.171,0,0,0,0,0,-2.30258509299405,0,0,2684558.27030423,FALSE
"1070",0,-0.012,0,-0.01144,18.3949345365258,0,0.069,2.70958236008029,0.066,0.188,0.037,-0.01,0,1,0.25,400,0,-2.30258509299405,0,0,2014136.96,FALSE
"1071",28.035,4.73,0,2.95444444444444,17.3722540173152,5.65391272794719,28.632,-3.32423634052603,-24.367,93.846,22.08,-240.056,48.114,0.123,1.3,42,-12.905,-0.349557476169868,30.112,0,966560295.595238,FALSE
"1072",30.026,-2.93,0,3.48960317460317,17.4100647240928,5.73759113312855,-20.467,-3.29683736633791,20.017,-114.443,21.799,28.24,-15.93,0.135,1.11,41.14,0,-0.371063681390832,20.245,0,1119010652.79762,FALSE
"1073",35.405,-1.8,3,4.35708,17.4317798560991,5.78164434449219,96.128,-3.29683736633791,-33.608,-137.492,8.325,49.492,1.061,0.128,0.7,39.75,0,-0.32989392126109,13.933,0,1308799349.64333,FALSE
"1074",19.168,31.45,3,4.06638888888889,17.4399084205371,5.65714149932503,-12.077,-3.27016911925575,49.067,-8.366,13.292,-155.221,7.009,0.055,1.61,38.71,0,2.07530801039823,25.978,0,1818384766.96429,FALSE
"1075",6.895,0.56,3,-0.0568253968253968,19.4329109669524,7.17110751678167,-62.822,-1.2837377727948,-2.385,-0.277,15.285,-9.506,-2,5.092,2.06,64.5,0.106,0.315540400580177,1.679,0,748298889.818948,FALSE
"1076",7.307,-0.35,3,-0.063452380952381,19.4435531027673,7.17772058222245,42.95,-1.27654349716077,-1.439,0.804,7.865,22.9,-0.31,7.566,1.535,67.6,0.024,0.212689093410351,1.623,0,818823338.260582,FALSE
"1077",6.753,-0.88,3,-0.04628,19.4498917205902,7.18643570793456,-17.447,-1.26940060964839,-0.342,-30.339,16.086,-7.713,0,7.569,0.78,67.4,0.344,0.105260510657493,1.448,0,618080832.5,FALSE
"1078",6.036,0.88,3,-0.17202380952381,19.4522815868351,7.15496060980702,-15.581,-1.32425897020044,0,-56.534,18.473,4.15,0,13.958,1.265,63.2,0.054,0.79795754491229,1.855,0,816182270.066138,FALSE
"1079",0,-0.0700000000000001,0,0.00821428571428571,16.4853299261904,2.15176220325946,-0.104,-1.93794197940614,0,1.731,0.059,-0.111,-0.009,0.191,0.87,45,0,-2.30258509299405,0,0,14202753.9930556,FALSE
"1080",0,0.17,0,0.0490873015873016,16.4856423932578,2.15848374901979,0.848,-1.93102153656156,0,0.147,0.049,-0.691,-0.012,0.007,0.94,30,0,-1.68200860526894,0.086,0,17607050.1851852,FALSE
"1081",0,-0.5,3,0.07324,16.4870776711952,2.1643569737106,-0.591,-1.93102153656156,0,-0.096,0.034,0.722,-0.032,1.107,0.36,88.5,0,-1.66073120682165,0.09,0,12510162.84,FALSE
"1082",0,0.48,3,0.0302380952380952,16.4899093129481,2.16630707470142,1.291,-1.9173226922034,0,-0.443,0.04,0.16,-0.056,0.136,0.7,53.92,0,-1.66073120682165,0.09,0,11254935.4032407,FALSE
"1083",0,-0.13,3,-0.991547619047619,15.7356946524487,3.72231423020017,-0.459,-2.1803674602698,0,0.114,-0.405,-0.132,0.443,0,0,0,0,-2.30258509299405,0,0,949424.821428571,FALSE
"1084",0.26,0.1599,3,0.435992063492063,17.4092078994698,0,0,5.09373179572941,-1.338,-3.998,1.399,-2.796,-1.413,0.91,1.82,72,0,3.19540246868256,30.756,0,80616687.328373,FALSE
"1085",-0.009,-0.59,3,0.378373015873016,17.4178217187307,0,5.6,5.10106083618567,-0.049,-8.839,6.436,-4.06,21.66,1.061,1.52,68,0,2.92046978905344,20.03,0,66732339.2361111,FALSE
"1086",0.336,0.33,3,-0.72208,17.4304070321126,0,-5.509,5.24446817706266,-0.757,26.024,1.502,-5.206,-0.161,1.224,0.94,67.2,0,-2.30258509299405,-1.279,0,60086081.25,FALSE
"1087",0.775,2.5,3,-0.298769841269841,17.8411435299978,0,-0.078,5.36295275799353,0.322,36.587,1.043,0,-1.357,0.842,1.16,63.1,0,-2.30258509299405,-1.279,0,168514059.854497,FALSE
"1088",0.74,4.67,3,0.776746031746032,16.3650493504993,0,-3.336,3.96590494637719,-0.235,-3.064,-0.767,-2.63,0,0.266,2.2,50.4,0,-2.30258509299405,-9.448,0,172378804.292328,FALSE
"1089",0,0.0373,2,-0.01,15.6873127348659,3.85479635396595,-0.001,-2.7333680090865,0,0.04,0,0,0,0,0,0,0,-2.30258509299405,0,0,140020.833333333,FALSE
"1090",0,-0.019,2,-0.01,15.7918729303529,3.85549498108627,0.017,-2.1119647333854,0,0.047,0,0,0,0,0,0,0,-2.30258509299405,0,0,269714.611111111,FALSE
"1091",0,-0.0183,2,-0.00176,16.3121810746725,3.85547381773696,-0.017,-2.1119647333854,0,0.008,0,0,0,0,0,0,0,-2.30258509299405,0,0,201759.566666667,FALSE
"1092",0,0.062,2,0,16.3121810746725,3.85549498108627,-0.001,-2.1119647333854,0,0.021,-0.029,0,0,0,0,0,0,-2.30258509299405,0,0,250428.75,FALSE
"1093",0,-0.3,3,0.0262698412698413,16.2527569605417,0.99139820436096,-0.558,-4.60517018598809,0,-1,0.103,-0.216,-0.055,0.042,1.25,80,0,-2.30258509299405,0.244,0,16084830.9259259,FALSE
"1094",0,-0.25,2,0.0812698412698413,16.1360735518951,1.0206507471984,-0.433,-4.60517018598809,0,0,0.037,-1.777,-0.05,0.143,1.88,85,0,-2.30258509299405,0.259,0,15136355.0793651,FALSE
"1095",0,0.55,2,0.11656,16.1098094147313,1.05500865118598,1.094,-4.60517018598809,0,-0.1,0.151,0.887,-0.039,0.06,0.71,133,0.002,-2.30258509299405,0.277,0,15909290.8333333,FALSE
"1096",0,0.36,2,0.104920634920635,16.1260827168764,1.10889259807567,1.115,-4.60517018598809,0,-0.341,0.067,0.278,-0.089,0.116,1.3,123,0.007,-2.30258509299405,0.223,0,16111504.4444444,FALSE
"1097",-0.146,9.64,3,0.268849206349206,16.8356477527101,4.68011066865161,-20.762,-1.32802545299591,-2.137,6.78,3.716,-5.367,-1.288,0.3,2.3,39,0,-2.30258509299405,3.24,0,540327030.198413,FALSE
"1098",-0.099,-2.62,3,0.682539682539683,16.8629638816275,4.77181110838841,-7.462,-1.3130438993803,0,8.769,-2.863,-5.846,-4.318,0.325,1.2,55,-0.156,-2.30258509299405,-3.787,0,709970295.578704,FALSE
"1099",-0.238,43.4,3,0.95384,16.9280116641557,7.28570803610491,113.734,-2.29263476214088,0,30.489,-6.626,-7.724,38.474,3.624,0.8,62,-0.153,0.249980205267769,-49.486,0,1237088454.7,FALSE
"1100",1.908,56.22,3,0.612698412698413,17.5176478679778,7.7882932294704,280.262,-2.01740615076038,-3.225,474.915,20.676,-27.102,-4.41,0.465,1.55,56.5,0,-2.30258509299405,-88.161,0,3815525164.31151,FALSE
"1101",0,3.63,2,1.08845238095238,17.739954045372,5.13064991199383,34.799,-2.97592964625781,0,5.861,8.766,-47.491,0,1.361,2.2,66.7,0.038,2.24113513067782,9.102,0,693097024.953704,FALSE
"1102",0,-11.9,2,0.865515873015873,17.7334736637894,4.88439913121778,10.396,-3.07911388249304,-1.247,-50.43,10.117,30.105,-0.235,2.056,1.5,69.8,0.058,2.50446414900353,10.581,0,736423965.694444,FALSE
"1103",0,-4.53,2,-0.33996,17.6515792601256,5.01238709213503,-22.621,-3.05760767727208,-0.7,2.399,32.982,19.269,0,0.86,1,70.9,0.005,-2.30258509299405,0.011,0,346336148.586667,FALSE
"1104",0.256,0.1259,2,-0.193968253968254,17.6192354037473,4.66039673497821,-2.667,-2.93746336543002,0,-1.328,1.357,-0.698,0.695,2.41,3.44,111.9,-0.632,-2.30258509299405,0,0,4094578.9,FALSE
"1105",-0.049,-0.4301,3,0.454761904761905,15.3356678539647,1.3169442829851,4.961,-3.07911388249304,0,0.015,0.069,-0.67,0.019,0.05,3.36,17,0,-2.30258509299405,0.378,0,31438916.8398148,FALSE
"1106",-0.177,-2.63,3,0.512857142857143,15.3398227603083,1.42887480865501,0.029,-3.05760767727208,0,0.34,-0.109,0.238,0.005,0.019,2.93,39,-0.003,-2.30258509299405,0.412,0,29292993.8101852,FALSE
"1107",-0.183,0.149999999999999,3,0.34888,15.3708233807871,1.64576984168149,-1.161,-2.99573227355399,0,0.877,-0.467,-0.771,0.008,0,0,0,0,-2.30258509299405,0.627,0,25360374.5,FALSE
"1108",-0.241,-0.4599,3,0.241269841269841,15.4318413266555,1.6752256529721,0.707,-2.97592964625781,0,0.036,0.076,-0.418,0.013,0,0,0,0,-1.73160554640831,0.742,0,27023084.0868056,FALSE
"1109",0,-0.3,2,-0.482774193548387,17.9203291082221,3.40292921450691,-0.001,-4.50986000618377,-0.014,0.764,4.766,0,0,10.5,0.78,275,0,-2.30258509299405,0,0,24631645.1612903,FALSE
"1110",13.56,0.75,0,0.446309523809524,17.8754483779787,4.7774329893847,17.857,-3.54045944899566,0,-39.033,5.546,1.767,0.922,1.093,4.27,57.2,0.018,-1.0700248318162,1.184,0,391978592.76455,FALSE
"1111",25.735,-3.54,0,0.725674603174603,17.8651017969992,4.84089821949292,52.613,-3.54045944899566,6.537,-15.048,5.184,-0.967,-1.963,2.601,3.93,56.02,-0.297,-0.588787165235702,1.807,0,304273446.666667,FALSE
"1112",26.083,-1.89,0,0.67344,17.8849197347957,3.39195480029522,-70.86,-3.50655789731998,0,-147.214,8.635,-1.967,1.046,0,0,0,0,-0.108699416923341,2.3,0,173762688.073333,FALSE
"1113",28.94,0.04,0,0.210595238095238,17.8942627601204,3.46689148485752,-51.612,-3.50655789731998,0,-76.884,7.674,-1.889,0,1.2,1.94,67.44,0,0.0382587121170903,-4.737,0,98157498.5714286,FALSE
